4, 113, 0.00287408828735, 2.19028181766e-05
4, 114, 0.00288212299347, 4.601426075e-05
2, 115, 0.00288736820221, 5.44226377308e-05
4, 116, 0.00291218757629, 4.88399979187e-05
4, 117, 0.00295517444611, 3.77049692473e-05
2, 118, 0.00284272432327, 2.67186155748e-05
2, 119, 0.00290179252624, 3.71089155362e-05
4, 120, 0.00294405221939, 7.17143854862e-05
2, 121, 0.00291604995728, 5.11549605448e-05
4, 122, 0.00292239189148, 4.90050468024e-05
2, 123, 0.0029088139534, 4.21290065022e-05
2, 124, 0.00285532474518, 3.84202422798e-05
2, 125, 0.00285444259643, 4.60129574433e-05
2, 126, 0.00288016796112, 5.85654311452e-05
4, 127, 0.00292848348618, 5.28036320167e-05
2, 128, 0.00285248756409, 5.47039259303e-05
4, 129, 0.00292150974274, 4.89300972959e-05
2, 130, 0.00284603834152, 5.26262380624e-05
2, 131, 0.00282024145126, 3.91593697854e-05
2, 132, 0.00289766788483, 5.2343554266e-05
2, 133, 0.00291965007782, 5.59942618529e-05
2, 134, 0.00291353464127, 4.65881052609e-05
2, 135, 0.00291166305542, 5.34973997448e-05
2, 136, 0.0028923034668, 3.17451987899e-05
4, 137, 0.00288761854172, 3.63939908718e-05
2, 138, 0.00283976793289, 3.70443917426e-05
2, 139, 0.00288726091385, 5.07339092671e-05
2, 140, 0.00291585922241, 5.21922720877e-05
2, 141, 0.00288134813309, 5.83093507596e-05
2, 142, 0.00285433530807, 4.3496428165e-05
2, 143, 0.00294681787491, 5.00249266677e-05
4, 144, 0.0029550075531, 5.40910545458e-05
2, 145, 0.00290118455887, 5.2927070608e-05
4, 146, 0.00294306278229, 5.1910897542e-05
2, 147, 0.00289630889893, 5.49874605748e-05
4, 148, 0.00293589830399, 4.38172534493e-05
2, 149, 0.0029171705246, 5.98947379808e-05
4, 150, 0.00292865037918, 5.7397572026e-05
2, 151, 0.00287127494812, 3.41769519631e-05
4, 152, 0.00291142463684, 4.7860022285e-05
4, 153, 0.00288207530975, 3.05099496401e-05
2, 154, 0.00284737348556, 3.64191598401e-05
2, 155, 0.00292671918869, 5.13153262703e-05
2, 156, 0.00295063257217, 5.28730103017e-05
2, 157, 0.00283567905426, 3.78850123041e-05
2, 158, 0.00287328958511, 4.20987044859e-05
2, 159, 0.00286153554916, 4.31125978663e-05
4, 160, 0.00290900468826, 4.95814852322e-05
4, 161, 0.00295844078064, 4.86166643408e-05
4, 162, 0.00292572975159, 4.1391923608e-05
4, 163, 0.00290735960007, 3.57202654618e-05
2, 164, 0.00286577939987, 4.51246748663e-05
2, 165, 0.00289031267166, 2.23103330422e-05
2, 166, 0.0029182434082, 6.36754386451e-05
4, 167, 0.00292258262634, 5.37301328619e-05
4, 168, 0.00293378829956, 4.9891137123e-05
4, 169, 0.00296633243561, 5.5459262084e-05
4, 170, 0.00289205312729, 3.67645217737e-05
2, 171, 0.00284909009934, 3.78423294526e-05
2, 172, 0.00292942523956, 4.06341016789e-05
2, 173, 0.00283447504044, 4.063643604e-05
2, 174, 0.0028184056282, 4.44519836142e-05
4, 175, 0.00288991928101, 4.96319455585e-05
2, 176, 0.00288960933685, 5.51729079959e-05
2, 177, 0.00290342569351, 5.75685974568e-05
4, 178, 0.0029040813446, 3.44727542905e-05
4, 179, 0.00293017625809, 4.95854174511e-05
2, 180, 0.00281443595886, 4.16468465681e-05
2, 181, 0.00280236005783, 4.15241035719e-05
2, 182, 0.00289335250855, 4.87319293942e-05
2, 183, 0.00292004346847, 3.32632348874e-05
2, 184, 0.00281633138656, 4.17388120652e-05
2, 185, 0.00283074378967, 3.68606997762e-05
4, 186, 0.00290895700455, 3.83474976668e-05
4, 187, 0.00292327404022, 4.9588938127e-05
4, 188, 0.00290951728821, 3.37868990694e-05
2, 189, 0.0029442191124, 3.59245041367e-05
2, 190, 0.0028520822525, 4.9415636866e-05
4, 191, 0.00289474725723, 3.47267504939e-05
2, 192, 0.00284782648087, 3.99855945841e-05
2, 193, 0.00286209583282, 4.01292891229e-05
4, 194, 0.00292258262634, 4.82031779932e-05
4, 195, 0.00291112661362, 3.46941449654e-05
4, 196, 0.00292439460754, 3.63238040839e-05
2, 197, 0.00289216041565, 2.70590277619e-05
2, 198, 0.00291417837143, 3.17993075784e-05
2, 199, 0.00283772945404, 4.35257326291e-05
2, 200, 0.00293358564377, 4.96323278025e-05
4, 201, 0.00295405387878, 5.57151929392e-05
4, 202, 0.00292171239853, 5.2196164169e-05
2, 203, 0.00285458564758, 3.38050305851e-05
4, 204, 0.00294636487961, 5.04734145043e-05
4, 205, 0.00290921926498, 3.98685680223e-05
2, 206, 0.00293498039246, 4.68122965049e-05
2, 207, 0.0028288602829, 4.52197715418e-05
2, 208, 0.00293694734573, 4.96295904825e-05
4, 209, 0.00292764902115, 4.91938752455e-05
2, 210, 0.00285313129425, 4.93516035016e-05
2, 211, 0.00285363197327, 2.80652190056e-05
2, 212, 0.00283532142639, 4.88640375619e-05
2, 213, 0.0028826713562, 3.52583596908e-05
2, 214, 0.00286121368408, 5.16328778093e-05
2, 215, 0.00288504362106, 4.72171653633e-05
2, 216, 0.00291464328766, 4.02380993215e-05
4, 217, 0.00291689634323, 4.50907636775e-05
4, 218, 0.00292994976044, 4.5169461638e-05
2, 219, 0.00291831493378, 4.82667858451e-05
2, 220, 0.00286802053452, 3.54211121878e-05
4, 221, 0.00292677879334, 4.91612866316e-05
2, 222, 0.00284557342529, 4.30981794442e-05
2, 223, 0.00290746688843, 4.30726506149e-05
2, 224, 0.00285089015961, 4.06352627563e-05
4, 225, 0.00290551185608, 4.49632662165e-05
4, 226, 0.0029065489769, 3.74490608905e-05
4, 227, 0.0029082775116, 4.35530515343e-05
2, 228, 0.00285123586655, 5.38617318922e-05
4, 229, 0.00293179750442, 4.87021685108e-05
4, 230, 0.00292235612869, 3.11026951352e-05
4, 231, 0.00291846990585, 5.69412489963e-05
4, 232, 0.002943110466, 5.24314980839e-05
2, 233, 0.00284075736999, 4.61778690871e-05
2, 234, 0.00289970636368, 5.28783102473e-05
2, 235, 0.00281572341919, 2.9239003666e-05
4, 236, 0.00289634466171, 4.03624610674e-05
2, 237, 0.00291004180908, 5.20784661222e-05
2, 238, 0.00294624567032, 6.66831864308e-05
2, 239, 0.00282443761826, 4.72891381649e-05
2, 240, 0.00285328626633, 5.42318408368e-05
2, 241, 0.00292674303055, 3.39932787983e-05
2, 242, 0.00284725427628, 4.53352708736e-05
2, 243, 0.00280892848969, 2.53640280608e-05
2, 244, 0.0028538107872, 5.76452972143e-05
4, 245, 0.00296878814697, 4.57900866172e-05
2, 246, 0.00286492109299, 3.82278207756e-05
2, 247, 0.00289051532745, 5.18655549018e-05
4, 248, 0.00290228128433, 4.40001132457e-05
2, 249, 0.00283499956131, 4.7628566024e-05
4, 250, 0.00293399095535, 4.49867161075e-05
2, 251, 0.00285047292709, 5.17536322268e-05
4, 252, 0.00292270183563, 4.11349855889e-05
4, 253, 0.00291383266449, 2.85280059413e-05
4, 254, 0.00291972160339, 3.27007921345e-05
2, 255, 0.00290443897247, 5.03551045486e-05
2, 256, 0.00283694267273, 1.93057226946e-05
2, 257, 0.00280493497849, 4.14434914151e-05
2, 258, 0.00286852121353, 5.61128889342e-05
2, 259, 0.00286942720413, 4.65788923887e-05
4, 260, 0.00291666984558, 3.72557848767e-05
4, 261, 0.00294880867004, 5.07836946277e-05
2, 262, 0.0028382062912, 4.48346185552e-05
2, 263, 0.00287352800369, 5.69230274356e-05
4, 264, 0.00290644168854, 4.3759422908e-05
2, 265, 0.00284967422485, 4.28623561097e-05
2, 266, 0.00286585092545, 3.70082066686e-05
2, 267, 0.0028524518013, 5.37056292808e-05
4, 268, 0.00295110940933, 4.79526253752e-05
2, 269, 0.00281039476395, 3.6135737549e-05
4, 270, 0.00290089845657, 5.36788656102e-05
2, 271, 0.00289161205292, 5.28721945685e-05
2, 272, 0.00283918380737, 4.76030860132e-05
2, 273, 0.00288140773773, 4.43152416858e-05
4, 274, 0.00295425653458, 5.08534855049e-05
2, 275, 0.00288773775101, 4.80508070285e-05
2, 276, 0.00282839536667, 4.5159920022e-05
2, 277, 0.00289833545685, 4.15176708329e-05
4, 278, 0.00290250778198, 4.55127891223e-05
4, 279, 0.00294349193573, 6.05394914231e-05
2, 280, 0.00291556119919, 5.20768001991e-05
4, 281, 0.00293172597885, 3.38865254103e-05
2, 282, 0.00291972160339, 5.10983691342e-05
4, 283, 0.00296734571457, 4.4442430251e-05
4, 284, 0.00291614532471, 4.93695511175e-05
2, 285, 0.00284879207611, 3.76562578849e-05
2, 286, 0.00288026332855, 4.82366275014e-05
2, 287, 0.00287461280823, 4.62906725039e-05
2, 288, 0.00288677215576, 4.09124475526e-05
2, 289, 0.00290620326996, 5.14787342738e-05
2, 290, 0.00291752815247, 5.17154574739e-05
2, 291, 0.00292439460754, 3.97102301378e-05
2, 292, 0.00286132097244, 3.98444366865e-05
2, 293, 0.00285893678665, 4.64181365107e-05
4, 294, 0.00292806625366, 4.64132822678e-05
2, 295, 0.00283287763596, 5.12930006955e-05
2, 296, 0.00284756422043, 4.01976464187e-05
2, 297, 0.00282213687897, 4.1871821327e-05
2, 298, 0.00281133651733, 3.52945188465e-05
2, 299, 0.00288302898407, 5.43325079325e-05
2, 300, 0.00281456708908, 3.46947184071e-05
4, 301, 0.00290477275848, 3.45868451107e-05
4, 302, 0.00291769504547, 3.57653378531e-05
4, 303, 0.00298418998718, 5.69526744337e-05
4, 304, 0.00295314788818, 2.78765666586e-05
2, 305, 0.00284187793732, 4.80755620202e-05
2, 306, 0.00290267467499, 4.14580431309e-05
2, 307, 0.00286860466003, 4.04626323125e-05
4, 308, 0.0029271364212, 3.02431970585e-05
2, 309, 0.0028431892395, 5.08194444526e-05
4, 310, 0.00294843912125, 4.5436868966e-05
4, 311, 0.00292679071426, 4.3460919554e-05
2, 312, 0.00289064645767, 4.30014114801e-05
2, 313, 0.0028859257698, 4.01097347912e-05
4, 314, 0.00292309522629, 6.25033881238e-05
2, 315, 0.00280582904816, 4.4110626672e-05
4, 316, 0.00292516946793, 3.785862386e-05
2, 317, 0.00287005901337, 5.06535351095e-05
2, 318, 0.00285019874573, 4.922211473e-05
2, 319, 0.00284916162491, 4.53053567924e-05
